Title	Author	Published At	Source	URL
The 25 best new horror movies of 2024 (so far)	Caralynn Matassa	2024-11-01T15:32:56Z	Business Insider	https://www.businessinsider.com/best-new-horror-movies-2024	Recommended Viewings: “The Substance” by Coralie Fargeat	Staff	2024-10-31T13:00:54Z	Booooooom.com	https://www.booooooom.com/2024/10/31/recommended-viewings-the-substance-by-coralie-fargeat/
Fallout Got to Be a Hit Show on Its Own Terms, Says Xbox Boss	Justin Carter	2024-11-17T17:25:23Z	Gizmodo.com	https://gizmodo.com/fallout-got-to-be-a-hit-show-on-its-own-terms-says-xbox-boss-2000525527										
Kevin Kline says the secret to his 35-year marriage to Phoebe Cates is not having a 'Hollywood marriage'	Caralynn Matassa	2024-10-24T23:38:17Z	Business Insider	https://www.businessinsider.com/kevin-kline-phoebe-cates-marriage-relationship-success-2024-10										
Arcane Is Far and Away the Most Expensive Animated Series Ever Made	Isaiah Colbert	2024-11-06T16:15:15Z	Gizmodo.com	https://gizmodo.com/arcane-netflix-most-expensive-animated-series-ever-riot-2000521096										
Hollywood goes conservative as an economic shift fuels a turn toward faith and family-based shows	Lucia Moses	2024-11-06T10:00:02Z	Business Insider	https://www.businessinsider.com/hollywood-embracing-conservative-themes-after-playing-to-the-coasts-2024-11										
Dean Takahashi’s speech at GamesBeat Next 2024	Dean Takahashi	2024-10-28T20:15:00Z	VentureBeat	https://venturebeat.com/games/dean-takahashis-speech-at-gamesbeat-next-2024/										
How ReelShort CEO Joey Jia Used a Chinese Trend to Disrupt the U.S. Entertainment Industry	Chad de Guzman	2024-11-10T12:00:00Z	Time	https://time.com/7173765/reelshort-crazy-maple-studio-joey-jia-interview/										
The dream of an Indian MCU barely involves superheroes	Siddhant Adlakha	2024-11-01T22:04:19Z	Polygon	https://www.polygon.com/movies/470469/the-dream-of-an-indian-mcu-barely-involves-superheroes										
Disney CFO says Epic Universe's opening could boost attendance at Disney's Florida theme parks	ledmonds@businessinsider.com (Lauren Edmonds)	2024-11-15T00:19:58Z	Business Insider	https://www.businessinsider.com/epic-universes-opening-could-benefit-walt-disney-world-cfo-2024-11										
Magic Story launches AI-based media platform for children to create their own adventures	Dean Takahashi	2024-11-12T14:00:00Z	VentureBeat	https://venturebeat.com/games/magic-story-launches-ai-based-media-platform-for-children-to-create-their-own-adventures/										
PALY Traces Hollywood Cult History in Halloween Capsule	info@hypebeast.com (Hypebeast)	2024-11-01T22:01:58Z	HYPEBEAST	https://hypebeast.com/2024/11/paly-halloween-capsule-release-info										
John Krasinski and Emily Blunt have been married for 14 years. Here's a timeline of their relationship.	Nicole Pomarico	2024-11-15T14:36:30Z	Business Insider	https://www.businessinsider.com/emily-blunt-john-krasinski-relationship-timeline-history										
‘Filming Outside Hollywood’ Panel Asks a Big Question: Will the Future of Filmmaking Need a Passport?	Christian Blauvelt	2024-10-21T15:30:00Z	IndieWire	https://www.indiewire.com/news/events/filming-outside-hollywood-panel-future-of-filmmaking-summit-1235058111/										
Sydney Sweeney Says Hollywood Feminism Is ‘Fake’: People Still Talk ‘Sh*t’ About Actresses ‘Behind Everyone’s Back’	Samantha Bergeson	2024-11-13T19:00:00Z	IndieWire	https://www.indiewire.com/news/general-news/sydney-sweeney-hollywood-feminism-fake-1235065252/										
The Best Movie Of 2024 Teaches Hollywood A Lesson It's Been Ignoring For Years	staff@slashfilm.com (BJ Colangelo)	2024-11-15T19:00:00Z	/FILM	https://www.slashfilm.com/1684647/best-movie-2024-teaches-hollywood-lesson-sean-baker-anora-representation/										
A New John Wick Anime Movie Will Answer A 10-Year Old Mystery	staff@slashfilm.com (Rafael Motamayor)	2024-10-23T15:03:56Z	/FILM	https://www.slashfilm.com/1695389/john-wick-anime-movie-impossible-task/										
Hallmark Holiday Stars Won’t Be Ignored by Hollywood Anymore: ‘I Treat Each Production Like a Martin Scorsese Film’	Samantha Bergeson	2024-10-31T20:30:00Z	IndieWire	https://www.indiewire.com/features/interviews/hallmark-nikki-deloach-kristoffer-polaha-know-their-hollywood-worth-1235058236/										
Film Crews Trek to Diverse Locations in the Middle East and North Africa	Leo Barraclough	2024-11-16T18:05:00Z	Variety	https://variety.com/2024/film/features/locations-middle-east-north-africa-1236211416/										
The 5 Movie Ratings Explained: G, PG, PG-13, R & NC-17 Meanings	staff@slashfilm.com (Witney Seibold)	2024-10-26T20:45:23Z	/FILM	https://www.slashfilm.com/1693847/movie-ratings-explained-meaning/										
‘Pitch Your Project: Why Producers Now Expect More’ Panel Will Give Tips on How to Get Your Film Off the Ground	Christian Blauvelt	2024-10-24T18:45:00Z	IndieWire	https://www.indiewire.com/news/events/pitch-your-project-panel-future-of-filmmaking-summit-1235059353/										
‘He took the substance’: Why Demi Moore’s Comeback Horror Flick Feels Uniquely Primed for the Internet	BenWeiss, BenWeiss	2024-10-25T18:00:00Z	Cheezburger.com	https://cheezburger.com/30227207/he-took-the-substance-why-demi-moores-comeback-horror-flick-feels-uniquely-primed-for-the-internet										
Demi Moore Is a Bit Jealous of Elisabeth Sparkle’s Hollywood Walk of Fame Star in ‘The Substance’: ‘I Think Often About It’	Harrison Richlin	2024-11-16T22:30:00Z	IndieWire	https://www.indiewire.com/news/general-news/demi-moore-walk-of-fame-star-1235066526/										
GLADIATOR II: Perfect film for declining empire...	Aris Roussinos	2024-11-16T23:25:36Z	Unherd.com	http://unherd.com/newsroom/gladiator-ii-the-perfect-film-for-americas-declining-empire/										
‘Anora’ Director Sean Baker Finds It “Frustrating” That Filmmakers Are “Abandoning Celluloid”	Glenn Garner	2024-11-02T16:23:55Z	Deadline	http://deadline.com/2024/11/anora-director-sean-baker-frustrating-filmmakers-abandoning-celluloid-1236165376/										
California Introduces Proposal to More Than Double Tax Credit Incentives to $750 Million for Film and TV Production	Christian Zilko	2024-10-27T21:27:44Z	IndieWire	https://www.indiewire.com/news/breaking-news/california-to-double-film-tax-credits-gavin-newsom-proposal-1235060487/										
10 Ways a Filmmaker Can Break Into Hollywood	Jason Hellerman	2024-10-20T14:00:00Z	Nofilmschool.com	https://nofilmschool.com/breaking-into-the-film-industry										
IndieWire’s Future of Filmmaking Summit Celebrated Those Who Adapt Without Compromising What Matters	Christian Zilko	2024-11-04T16:35:14Z	IndieWire	https://www.indiewire.com/news/events/indiewire-future-of-filmmaking-summit-wrap-up-1235062361/										
Ridley Scott Had A Hilarious Question For One Pivotal Gladiator II Artist	staff@slashfilm.com (Witney Seibold)	2024-11-05T16:00:15Z	/FILM	https://www.slashfilm.com/1702800/ridley-scott-hilarious-question-gladiator-2-artist/										
Film Economics 101	Schuyler Moore, Contributor, https://www.forbes.com/sites/schuylermoore/	2024-11-08T04:53:02Z	Forbes	https://www.forbes.com/sites/schuylermoore/2024/11/07/film-economics-101/										
How Marvel’s Latest Ant-Man Movie Lost Millions In Theaters But Still Made A Profit	Caroline Reid, Senior Contributor, https://www.forbes.com/sites/carolinereid/	2024-10-27T14:47:36Z	Forbes	https://www.forbes.com/sites/carolinereid/2024/10/27/how-marvels-latest-ant-man-movie-lost-millions-in-theaters-but-still-made-a-profit/										
Hungary’s Production Incentive Extended For Six More Years	Zac Ntim	2024-10-29T09:50:15Z	Deadline	http://deadline.com/2024/10/hungary-production-incentive-extended-30-six-years-the-brutalist-1236160804/										
Sydney Sweeney Calls Out Hollywood Industry’s “Women Empowering Other Women” Stance: “All Of It Is Fake”	Armando Tinoco	2024-11-14T00:37:40Z	Deadline	http://deadline.com/2024/11/sydney-sweeney-calls-out-hollywood-industry-women-empowering-other-women-stance-fake-1236175695/										
The Killer Instinct of Sandy King Carpenter: In Conversation with the Horror Icon	Alison Foreman	2024-10-31T21:00:00Z	IndieWire	https://www.indiewire.com/features/interviews/sandy-king-carpenter-interview-1235061636/										
Judd Apatow Says New Hollywood Model Is “If It Bleeds, It Leads,” Little Room Left For “Subtler, Human” Stories	Natalie Oganesyan	2024-11-03T00:10:38Z	Deadline	http://deadline.com/2024/11/judd-apatow-new-hollywood-model-streamers-intense-1236165496/										
The 7 Best Martin Scorsese Movies Of All Time, Ranked	Richard Chachowski	2024-11-09T14:00:46Z	Thoughtcatalog.com	https://thoughtcatalog.com/richard-chachowski/2024/11/the-7-best-martin-scorsese-movies-of-all-time-ranked/										
Sydney Sweeney: Hollywood Says It’s About ‘Women Empowering Other Women’ but ‘All of It Is Fake’ and ‘None of It’s Happening’	Zack Sharf	2024-11-13T22:13:58Z	Variety	https://variety.com/2024/film/news/syndey-sweeney-slams-women-attacks-hollywood-disheartening-1236208877/										
Piracy Warning For Russian Cinemas as Legal Streaming Revenues Skyrocket	Andy Maxwell	2024-10-25T08:12:59Z	Torrentfreak.com	https://torrentfreak.com/piracy-warning-for-russian-cinemas-as-legal-streaming-revenues-skyrocket-241025/										
Deadline’s Contenders Film: Los Angeles Kicks Off Today With 21 Movies In The Awards-Season Race	Patrick Hipes	2024-11-16T16:00:00Z	Deadline	http://deadline.com/2024/11/2024-contenders-film-los-angeles-movies-schedule-livestream-1236172812/										
The Infinity Festival Takes The Very Long View On Hollywood’s Future	David Bloom, Senior Contributor, https://www.forbes.com/sites/dbloom/	2024-11-07T02:11:32Z	Forbes	https://www.forbes.com/sites/dbloom/2024/11/06/the-infinity-festival-takes-the-very-long-view-on-hollywoods-future/										
Watch a ‘Call to Action’ for New California Tax Credits at IndieWire’s Future of Filmmaking Summit	Brian Welk	2024-11-09T00:52:35Z	IndieWire	https://www.indiewire.com/news/events/future-of-filmmaking-summit-tax-credits-1235063213/										
IndieWire Earns Record 14 National Arts and Entertainment Journalism Awards Nominations	Christian Blauvelt	2024-10-30T16:30:00Z	IndieWire	https://www.indiewire.com/news/breaking-news/indiewire-record-14-national-arts-entertainment-journalism-awards-nominations-1235061192/										
George Lucas' Biggest Career Regret Involves A 1986 Marvel Movie Flop	staff@slashfilm.com (Bill Bria)	2024-11-03T01:00:00Z	/FILM	https://www.slashfilm.com/1699718/george-lucas-biggest-career-regret-marvel-movie-flop-howard-the-duck/										
Colman Domingo Helming ‘Scandalous’ At Miramax; Sydney Sweeney Plays Kim Novak, David Jonsson Is Sammy Davis Jr.	Mike Fleming	2024-10-22T17:37:04Z	Deadline	http://deadline.com/2024/10/colman-domingo-directs-scandalous-sydney-sweeney-kin-novak-david-jonsson-sammy-david-jr-miramax-1236144611/										
Mark Duplass Used to Get ‘Mad’ Over John Krasinski and Zach Braff ‘Taking Up My Spots’ in Hollywood	Samantha Bergeson	2024-10-23T18:00:00Z	IndieWire	https://www.indiewire.com/news/general-news/mark-duplass-envious-john-krasinski-zach-braff-1235059314/										
Film Independent Selects 15 Projects For 22nd Fast Track Film Finance Market	matthewgrobar	2024-11-14T18:00:00Z	Deadline	http://deadline.com/2024/11/fast-track-film-finance-market-2024-participants-film-independent-1236176817/										
How immigrants who just became US citizens plan to vote in the 2024 election	AMY TAXIN Associated Press	2024-10-31T17:32:55Z	ABC News	https://abcnews.go.com/Politics/wireStory/immigrants-us-citizens-plan-vote-2024-election-115360306										
Tribute: Lynda Obst Was More Than a Producer. She Had a Voice	Anne Thompson	2024-10-23T22:00:00Z	IndieWire	https://www.indiewire.com/news/obituary/lynda-obst-remembered-flashdance-producer-was74-1235059489/										
The Scariest Thing About Terrifier 3 Isn’t Even On Screen	David Bloom, Senior Contributor, https://www.forbes.com/sites/dbloom/	2024-10-25T19:59:44Z	Forbes	https://www.forbes.com/sites/dbloom/2024/10/25/the-scariest-thing-about-terrifier-3-isnt-even-on-screen/										
‘How Filmmakers Are – and Aren’t – Using AI’ Panel Will Answer Key Questions at Future of Filmmaking Summit	Christian Blauvelt	2024-10-28T18:30:00Z	IndieWire	https://www.indiewire.com/news/events/how-filmmakers-using-ai-panel-future-of-filmmaking-summit-1235060168/										
Egypt’s El Gouna Film Fest Wraps MENA Focused 7th Edition As Region’s Indie Filmmakers Decouple From West	Melanie Goodfellow	2024-11-04T23:22:22Z	Deadline	http://deadline.com/2024/11/egypts-el-gouna-film-fest-wraps-mena-7th-edition-1236166868/										
Festival In Focus: The American French Film Festival Chiefs Talk Comeback Edition & Ambitions To Be “A Gateway To The Oscars Race For French Films”	dianalodderhose	2024-10-23T15:13:06Z	Deadline	http://deadline.com/2024/10/festival-in-focus-the-american-french-film-festival-chiefs-talk-comeback-edition-ambitions-gateway-to-oscars-french-films-1236155377/										
10 Monday AM Reads	Barry Ritholtz	2024-10-28T10:30:04Z	Ritholtz.com	https://ritholtz.com/2024/10/10-monday-am-reads-414/										
Women In Film Names Board Of Directors EVP Syrinthia Studer As Board President	Natalie Oganesyan	2024-11-01T02:06:17Z	Deadline	http://deadline.com/2024/10/women-in-film-syrinthia-studer-board-president-1236164123/										
The Only Actor To Win Two Oscars For The Same Performance	staff@slashfilm.com (Valerie Ettenhofer)	2024-11-10T16:00:12Z	/FILM	https://www.slashfilm.com/1705506/actor-two-oscars-same-performance-harold-russell/										
Study Reveals Untapped Market of 40 Million People Who Will Pay for Indie Films on Streaming	Brian Welk	2024-11-01T13:00:00Z	IndieWire	https://www.indiewire.com/news/business/untapped-market-indie-film-streaming-study-keri-putnam-1235061728/										
Jimmy O. Yang, Dolly De Leon, Utkarsh Ambudkar, ‘Moana 2’ Team Among Honorees Set For Critics Choice AAPI Celebration Event	Patrick Hipes	2024-10-24T17:11:25Z	Deadline	http://deadline.com/2024/10/critics-choice-celebration-of-aapi-cinema-television-2024-honorees-list-1236157504/										
Academy Names Jennifer Fox Producer Of Governors Awards For Sixth Time	Pete Hammond	2024-10-23T18:30:10Z	Deadline	http://deadline.com/2024/10/academy-names-jennifer-fox-producer-governors-awards-sixth-time-1236156548/										
Franklin Leonard & The Black List To Receive Gotham Anniversary Tribute, Marking 20th Year	Dade Hayes	2024-10-24T17:31:48Z	Deadline	http://deadline.com/2024/10/franklin-leonard-the-black-list-gotham-anniversary-tribute-1236157554/										
Quincy Jones Given Posthumous Oscar: Watch Daughter Rashida Deliver His Acceptance Speech	Tom Breihan	2024-11-19T15:32:11Z	Stereogum	https://www.stereogum.com/2288020/quincy-jones-given-posthumous-oscar-watch-daughter-rashida-deliver-his-acceptance-speech/news/										
‘Phantom of the Paradise’: How Brian De Palma’s Flop Rock Opera Became A Cult Classic	Jon O'Brien	2024-10-29T17:59:00Z	Mental Floss	https://www.mentalfloss.com/phantom-of-the-paradise-brian-de-palma-movie-cult-classic										
10 Gems from IdeaCast’s First 1,000 Episodes		2024-11-19T13:20:00Z	Harvard Business Review	https://hbr.org/podcast/2024/11/10-gems-from-ideacasts-first-1000-episodes										
Scott Fitzgerald's Last Act		2024-10-28T16:25:37Z	City Journal	https://www.city-journal.org/article/scott-fitzgeralds-last-act										
What to stream: Tyler, the Creator, 'The Substance,' Olivia Rodrigo concert film and 'The Diplomat'	The Associated Press	2024-10-28T04:14:25Z	ABC News	https://abcnews.go.com/Entertainment/wireStory/stream-tyler-creator-substance-olivia-rodrigo-concert-film-115207009										
Judy Greer Credits Maggie Gyllenhaal’s ‘Secretary’ Role for Making ‘Quirky’ Lead Actresses Cool	Samantha Bergeson	2024-11-19T22:00:00Z	IndieWire	https://www.indiewire.com/news/general-news/judy-greer-maggie-gyllenhaal-secretary-quirky-sloppy-seconds-1235067426/										
Oscar Nominee Sally Kirkland & Tyler Steelman Talk ‘Sallywood,’ True Story Of Show Biz Friendship, & Navigating The Highs And Lows Of A Hollywood Career	matthewgrobar	2024-11-05T23:00:00Z	Deadline	http://deadline.com/2024/11/sally-kirkland-tyler-steelman-sallywood-interview-1236158549/										
One Classic Stephen King Character Has Never Been Adapted Properly	staff@slashfilm.com (BJ Colangelo)	2024-10-22T12:45:56Z	/FILM	https://www.slashfilm.com/1693889/stephen-king-character-never-adapted-properly-carrie/										
M. Night Shyamalan Has A Theory About Why Critics Hate His Movies	staff@slashfilm.com (Jeremy Smith)	2024-10-25T12:45:05Z	/FILM	https://www.slashfilm.com/1695983/m-night-shyamalan-critics-hate-movies-dislike/										
This AI Animation Studio Believes It Can Convince All the Skeptics	Brian Welk	2024-10-28T15:00:00Z	IndieWire	https://www.indiewire.com/news/business/ai-animation-film-studio-asteria-bryn-mooser-interview-1235058404/										
Will New Trump Administration Set Off Merger Fever In Hollywood?	David Bloom, Senior Contributor, https://www.forbes.com/sites/dbloom/	2024-11-06T22:21:15Z	Forbes	https://www.forbes.com/sites/dbloom/2024/11/06/will-new-trump-administration-set-off-merger-fever-in-hollywood/										
Amber Midthunder & Alan Ritchson Set For Action Franchise Hopeful ‘Painter’ From ‘John Wick’ Scribe Derek Kolstad; FilmNation Launching For AFM	Andreas Wiseman	2024-10-28T15:30:32Z	Deadline	http://deadline.com/2024/10/amber-midthunder-alan-ritchson-action-franchise-hopeful-painter-john-wick-derek-kolstad-filmnation-1236159731/										
Red Sea Film Festival Heads Jomana Al Rashid & Shivani Pandya Talk Upcoming 4th Edition: “This Is Much More Than A Festival”	Melanie Goodfellow	2024-11-11T14:51:59Z	Deadline	http://deadline.com/2024/11/red-sea-film-jomana-al-rashid-shivani-pandya-talk-2024-edition-1236172354/										
Todd Phillips Wants Cinemas To Forgo Commercials Before Screening Movies: “We’ve Paid For Our Tickets”	Natalie Oganesyan	2024-11-03T02:14:24Z	Deadline	http://deadline.com/2024/11/todd-phillips-movie-theaters-commercials-1236165531/										
Lynda Obst Dies: Prolific ‘Sleepless In Seattle’, ‘Fisher King’ & ‘Interstellar’ Producer Was 74	tomt	2024-10-22T21:56:55Z	Deadline	http://deadline.com/2024/10/lynda-obst-dead-sleepless-in-seattle-producer-1236146714/										
Carol Lombardini Stepping Down As President Of AMPTP	Patrick Hipes	2024-11-01T01:49:59Z	Deadline	http://deadline.com/2024/10/carol-lombardini-stepping-down-amptp-president-1236164122/										
AI Filmmaker Dave Clark Launches New Studio with Funding from Peter Chernin	Brian Welk	2024-11-19T19:29:09Z	IndieWire	https://www.indiewire.com/news/business/dave-clark-gen-ai-company-promise-peter-chernin-1235067422/										
Sydney Sweeney to Star as Kim Novak in Directorial Debut from Colman Domingo	Samantha Bergeson	2024-10-23T18:30:00Z	IndieWire	https://www.indiewire.com/news/general-news/sydney-sweeney-kim-novak-scandalous-colman-domingo-1235059138/										
Slamdance Sets The Indies Awards Show with ‘The People’s Joker’ Leading 2024 Nominees	Samantha Bergeson	2024-10-23T19:03:10Z	IndieWire	https://www.indiewire.com/awards/results/slamdance-the-indies-awards-peoples-joker-1235059503/										
Here's what YouTube Premium needs to change to keep me as a subscriber	Will Sattelberg	2024-10-30T14:43:44Z	Android Police	https://www.androidpolice.com/youtube-premium-needs-to-change/										
Slamdance Sets The Indies Awards Show with ‘The People’s Joker’ Leading 2024 Nominees	Samantha Bergeson	2024-10-23T19:03:10Z	IndieWire	https://www.indiewire.com/news/breaking-news/slamdance-the-indies-awards-peoples-joker-1235059503/										
Court TV Strikes Deal With AI Company Veritone To Store & License Archival Trial Footage	Katie Campione	2024-10-29T11:00:00Z	Deadline	http://deadline.com/2024/10/court-tv-ai-veritone-deal-1236160749/										
The 2nd Jewish Media Awards To Be Presented In New York City On November 12	Marc Berman, Senior Contributor, https://www.forbes.com/sites/marcberman1/	2024-11-05T21:12:00Z	Forbes	https://www.forbes.com/sites/marcberman1/2024/11/05/the-2nd-jewish-media-awards-to-be-presented-in-new-york-city-on-november-12/										
Fithian Group To Launch Digital Marketplace Connecting Indie Filmmakers And Exhibitors	jillg366	2024-10-31T05:14:15Z	Deadline	http://deadline.com/2024/10/fithian-group-digital-marketplace-connecting-independent-filmmakers-movie-theaters-1236163074/										
AFM Rolls The Dice On Vegas With Election Tension In The Air & A Glut Of Horror Films For Sale: Market Preview	jillg366	2024-11-04T17:02:04Z	Deadline	http://deadline.com/2024/11/afm-las-vegas-market-preview-timothee-chalamet-milla-jovovich-adam-driver-movies-1236166000/										
AFM Delegates Uninspired By New Las Vegas Venue As Organizer IFTA Defends Choice & Weighs Up 2025: “It Checked A Lot Of Boxes”	Andreas Wiseman	2024-11-09T15:56:21Z	Deadline	http://deadline.com/2024/11/las-vegas-afm-report-card-delegates-uninspired-ifta-defends-choice-2025-1236170280/										
Here’s Wassup With That Scary Movie Reboot	Cheryl Eddy	2024-10-29T17:10:54Z	Gizmodo.com	https://gizmodo.com/scary-movie-reboot-wayans-brothers-2000518013										
Funko’s War of the Rohirrim Pops Are Ready for a Sword Day, a Red Day	James Whitbrook	2024-11-06T17:00:32Z	Gizmodo.com	https://gizmodo.com/funko-war-of-the-rohirrim-pops-price-release-date-2000521109										
In Dear Santa‘s First Trailer, Satan Is the Reason for the Season	Gordon Jackson	2024-11-07T15:30:30Z	Gizmodo.com	https://gizmodo.com/dear-santa-trailer-jack-black-satan-christmas-movie-2000521565										
Mission: Impossible —The Final Reckoning‘s Trailer Really Wants You To Know Tom Cruise Is Still That Dude	Isaiah Colbert	2024-11-11T15:00:25Z	Gizmodo.com	https://gizmodo.com/mission-impossible-8-trailer-title-release-date-tom-cruise-final-reckoning-2000522966										
Updates From Andor Season 2, and More	Gordon Jackson	2024-11-15T14:00:28Z	Gizmodo.com	https://gizmodo.com/andor-season-2-empire-cover-story-krennic-new-images-2000524819										
The Rey Movie Has Lost Its Writer (Again)	James Whitbrook	2024-10-25T14:00:48Z	Gizmodo.com	https://gizmodo.com/star-wars-rey-movie-delay-steven-knight-lucasfilm-disney-2000516492										
Black Mirror Is Surviving Netflix’s Interactive Specials Purge	Cheryl Eddy	2024-11-05T23:35:35Z	Gizmodo.com	https://gizmodo.com/black-mirror-is-surviving-netflixs-interactive-specials-purge-2000520968										
How Much of the New Lord of the Rings Movie Comes From Tolkien?	James Whitbrook	2024-11-06T20:45:14Z	Gizmodo.com	https://gizmodo.com/war-of-the-rohirrim-setting-characters-explained-tolkien-lotr-2000521209										
Disney Has Shifted an Untitled Star Wars Movie Off Its Upcoming Schedule	Cheryl Eddy	2024-11-15T23:00:21Z	Gizmodo.com	https://gizmodo.com/untitled-star-wars-movie-2026-release-delayed-disney-lucasfilm-2000525347										
Open Channel: What Does Star Wars’ New Saga Look Like to You?	Justin Carter	2024-11-10T19:50:56Z	Gizmodo.com	https://gizmodo.com/star-wars-new-saga-open-channel-2000522626										
The Penguin Could Lead to More Batman Villain Shows	Germain Lussier	2024-10-25T18:45:44Z	Gizmodo.com	https://gizmodo.com/the-penguin-could-lead-to-more-batman-villain-shows-2000516650										
Nintendo expects to sell fewer Switches than planned as new model looms	Steve Dent	2024-11-05T14:00:31Z	Yahoo Entertainment	https://consent.yahoo.com/v2/collectConsent?sessionId=1_cc-session_bde1e20f-b3bb-4cb4-91ed-545851f42474										
Ralph Fiennes Spreads New Info About 28 Years Later	Justin Carter	2024-10-27T16:25:49Z	Gizmodo.com	https://gizmodo.com/28-years-later-ralph-fiennes-role-2000516943										
Gladiator II Is Escalating the Popcorn Bucket Arms Race	Germain Lussier	2024-10-23T22:30:37Z	Gizmodo.com	https://gizmodo.com/gladiator-ii-popcorn-bucket-dune-2-deadpool-wolverine-2000515835										
Disney Hopes to Replace Bob Iger as CEO in 2026	Gordon Jackson	2024-10-21T14:37:23Z	Gizmodo.com	https://gizmodo.com/disney-hopes-to-replace-bob-iger-as-ceo-in-2026-2000514344										
A Sinister Nick Frost Elevates Murky Horror Tale Black Cab	Cheryl Eddy	2024-11-08T18:40:00Z	Gizmodo.com	https://gizmodo.com/a-sinister-nick-frost-elevates-murky-horror-tale-black-cab-2000521404										
George Lucas Originally Envisioned a Jedi Twist to End The Phantom Menace	Germain Lussier	2024-10-31T22:45:17Z	Gizmodo.com	https://gizmodo.com/star-wars-phantom-menace-original-ending-twist-jedi-obi-wan-2000519264										
Venom: The Last Dance Doesn’t Quite Stick the Landing	Germain Lussier	2024-10-23T19:00:05Z	Gizmodo.com	https://gizmodo.com/venom-3-review-the-last-dance-tom-hardy-marvel-2000515392										
Mike Flanagan to Adapt Stephen King’s Carrie as an 8-Episode Miniseries	Gordon Jackson	2024-10-21T17:45:48Z	Gizmodo.com	https://gizmodo.com/mike-flanagan-to-adapt-stephen-kings-carrie-as-an-8-episode-miniseries-2000514457										
Ridley Scott Still Wants a Sequel to Alien: Covenant	Gordon Jackson	2024-11-11T14:00:44Z	Gizmodo.com	https://gizmodo.com/alien-covenant-sequel-ridley-scott-michael-fassbender-2000522868										
Good Omens‘ Third and Final Season Is Now… a 90-Minute Special	Cheryl Eddy	2024-10-24T16:23:50Z	Gizmodo.com	https://gizmodo.com/good-omens-third-and-final-season-is-now-a-90-minute-special-2000516119										
10 Fantasy Movies to Help You Escape Reality Right Now	Cheryl Eddy	2024-11-06T19:45:23Z	Gizmodo.com	https://gizmodo.com/10-fantasy-movies-to-help-you-escape-reality-right-now-2000521177										
The Blair Witch Project Is Releasing a Version You’ve Never Seen Before	Cheryl Eddy	2024-11-12T00:00:06Z	Gizmodo.com	https://gizmodo.com/blair-witch-project-25th-anniversary-re-release-original-format-2000523297										
Star Trek: Section 31 Teases Its Mysterious Anti-Heroes	Gordon Jackson	2024-11-07T14:00:59Z	Gizmodo.com	https://gizmodo.com/star-trek-section-31-character-details-michelle-yeoh-2000521472										
Cobra Kai Is Back With Its Biggest, Most Action-Packed Trailer Yet	Germain Lussier	2024-10-23T15:00:22Z	Gizmodo.com	https://gizmodo.com/cobra-kai-season-6-trailer-part-2-karate-kid-netflix-2000515243										
JBL’s Newest Home Theater Setup Let Me Hear My Favorite Song’s Most Subtle Details	Dua Rashid	2024-10-21T18:31:49Z	Gizmodo.com	https://gizmodo.com/jbls-newest-home-theater-setup-let-me-hear-my-favorite-songs-most-subtle-details-2000513337										
Even on His Own Show, The Penguin Is Royally Screwed	Germain Lussier	2024-10-21T20:45:56Z	Gizmodo.com	https://gizmodo.com/even-on-his-own-show-the-penguin-is-royally-screwed-2000514625										
Leigh Whannell’s Wolf Man Design Was Inspired by Heath Ledger’s Joker	Gordon Jackson	2024-10-21T13:00:23Z	Gizmodo.com	https://gizmodo.com/leigh-whannells-wolf-man-design-was-inspired-by-heath-ledgers-joker-2000514252										
Not sure what movie to watch? Leave a comment, we’ll help	Pete Volk	2024-11-13T21:45:58Z	Polygon	https://www.polygon.com/entertainment/477990/best-movies-watch-tonight-best-recommendations-streaming										
Agatha All Along Could Potentially Cast a Spell for More Seasons	Cheryl Eddy	2024-11-05T21:00:54Z	Gizmodo.com	https://gizmodo.com/agatha-all-along-could-potentially-cast-a-spell-for-more-seasons-2000520848										
Nintendo Confirms the Switch 2 Is Backwards Compatible, but There’s a Catch	Kyle Barr	2024-11-06T15:08:39Z	Gizmodo.com	https://gizmodo.com/nintendo-confirms-the-switch-2-is-backwards-compatible-but-you-shouldnt-celebrate-just-yet-2000521068										
Sonos Arc Ultra review: New tech powers a big audio upgrade	Billy Steele	2024-11-11T13:00:11Z	Yahoo Entertainment	https://consent.yahoo.com/v2/collectConsent?sessionId=1_cc-session_b409706c-4494-48cf-9b54-24fd40c95e93										
What’s the Most Memorably Horrific Terrifier Kill?	By Germain Lussier and Cheryl Eddy	2024-10-30T23:45:03Z	Gizmodo.com	https://gizmodo.com/whats-the-most-memorably-horrific-terrifier-kill-2000518695										
The Purge: Election Year Is Still an Uncomfortably Timely Watch	Cheryl Eddy	2024-11-05T18:10:15Z	Gizmodo.com	https://gizmodo.com/purge-election-year-retrospective-trump-harris-2024-2000520737										
Cobra Kai Season 6, Part 2: 8 Things We Loved (and 4 We Didn’t)	Germain Lussier	2024-11-15T15:00:38Z	Gizmodo.com	https://gizmodo.com/cobra-kai-review-season-6-part-2-spoilers-netflix-karate-kid-2000520955										
Star Wars: Skeleton Crew‘s New Trailer Is Ready For Those Adventure Movie Vibes	James Whitbrook	2024-11-01T14:00:19Z	Gizmodo.com	https://gizmodo.com/star-wars-skeleton-crew-trailer-release-date-disney-plus-2-2000519368										
